id,repository_name,name,ingredient,version,duration,listed,tag_context,tag_name
322,python-web-server-with-flask,Build a Python Web Server with Flask,false,4,2,true,curriculum,design-0
322,python-web-server-with-flask,Build a Python Web Server with Flask,false,4,2,true,site_areas,projects
322,python-web-server-with-flask,Build a Python Web Server with Flask,false,4,2,true,software,python
322,python-web-server-with-flask,Build a Python Web Server with Flask,false,4,2,true,software,html-css-javascript
322,python-web-server-with-flask,Build a Python Web Server with Flask,false,4,2,true,technologies,raspberry-pi
322,python-web-server-with-flask,Build a Python Web Server with Flask,false,4,2,true,technologies,html-css-javascript
322,python-web-server-with-flask,Build a Python Web Server with Flask,false,4,2,true,technologies,python
323,raspberry-pi-zero-time-lapse-cam,Raspberry Pi Zero Time-Lapse Camera,false,3,2,true,curriculum,phys-comp-2
323,raspberry-pi-zero-time-lapse-cam,Raspberry Pi Zero Time-Lapse Camera,false,3,2,true,curriculum,programming-2
323,raspberry-pi-zero-time-lapse-cam,Raspberry Pi Zero Time-Lapse Camera,false,3,2,true,curriculum,2
323,raspberry-pi-zero-time-lapse-cam,Raspberry Pi Zero Time-Lapse Camera,false,3,2,true,curriculum,design-1
323,raspberry-pi-zero-time-lapse-cam,Raspberry Pi Zero Time-Lapse Camera,false,3,2,true,curriculum,manufacture-1
323,raspberry-pi-zero-time-lapse-cam,Raspberry Pi Zero Time-Lapse Camera,false,3,2,true,curriculum,community-0
323,raspberry-pi-zero-time-lapse-cam,Raspberry Pi Zero Time-Lapse Camera,false,3,2,true,hardware,electronic-components
323,raspberry-pi-zero-time-lapse-cam,Raspberry Pi Zero Time-Lapse Camera,false,3,2,true,interests,wearable-technology
323,raspberry-pi-zero-time-lapse-cam,Raspberry Pi Zero Time-Lapse Camera,false,3,2,true,interests,big-project
323,raspberry-pi-zero-time-lapse-cam,Raspberry Pi Zero Time-Lapse Camera,false,3,2,true,interests,photography
323,raspberry-pi-zero-time-lapse-cam,Raspberry Pi Zero Time-Lapse Camera,false,3,2,true,site_areas,projects
323,raspberry-pi-zero-time-lapse-cam,Raspberry Pi Zero Time-Lapse Camera,false,3,2,true,software,python
323,raspberry-pi-zero-time-lapse-cam,Raspberry Pi Zero Time-Lapse Camera,false,3,2,true,technologies,python
323,raspberry-pi-zero-time-lapse-cam,Raspberry Pi Zero Time-Lapse Camera,false,3,2,true,technologies,electronic-components
324,robot-antenna,Robot Antenna,false,4,2,true,curriculum,manufacture-1
324,robot-antenna,Robot Antenna,false,4,2,true,curriculum,phys-comp-1
324,robot-antenna,Robot Antenna,false,4,2,true,curriculum,design-1
324,robot-antenna,Robot Antenna,false,4,2,true,curriculum,community-0
324,robot-antenna,Robot Antenna,false,4,2,true,curriculum,programming-1
324,robot-antenna,Robot Antenna,false,4,2,true,curriculum,1
324,robot-antenna,Robot Antenna,false,4,2,true,hardware,electronic-components
324,robot-antenna,Robot Antenna,false,4,2,true,hardware,raspberry-pi
324,robot-antenna,Robot Antenna,false,4,2,true,site_areas,projects
324,robot-antenna,Robot Antenna,false,4,2,true,software,scratch
324,robot-antenna,Robot Antenna,false,4,2,true,technologies,raspberry-pi
324,robot-antenna,Robot Antenna,false,4,2,true,technologies,scratch
324,robot-antenna,Robot Antenna,false,4,2,true,technologies,electronic-components
325,santa-detector,Santa Detector,false,4,2,true,curriculum,design-0
325,santa-detector,Santa Detector,false,4,2,true,curriculum,manufacture-0
325,santa-detector,Santa Detector,false,4,2,true,curriculum,community-0
325,santa-detector,Santa Detector,false,4,2,true,curriculum,phys-comp-1
325,santa-detector,Santa Detector,false,4,2,true,curriculum,programming-1
325,santa-detector,Santa Detector,false,4,2,true,curriculum,1
325,santa-detector,Santa Detector,false,4,2,true,hardware,electronic-components
325,santa-detector,Santa Detector,false,4,2,true,hardware,raspberry-pi
325,santa-detector,Santa Detector,false,4,2,true,site_areas,projects
325,santa-detector,Santa Detector,false,4,2,true,software,scratch
325,santa-detector,Santa Detector,false,4,2,true,technologies,scratch
325,santa-detector,Santa Detector,false,4,2,true,technologies,electronic-components
325,santa-detector,Santa Detector,false,4,2,true,technologies,raspberry-pi
326,scary-spot-the-difference,Scary Spot the Difference (Python),false,3,2,true,curriculum,2
326,scary-spot-the-difference,Scary Spot the Difference (Python),false,3,2,true,curriculum,programming-2
326,scary-spot-the-difference,Scary Spot the Difference (Python),false,3,2,true,curriculum,phys-comp-0
326,scary-spot-the-difference,Scary Spot the Difference (Python),false,3,2,true,curriculum,community-0
326,scary-spot-the-difference,Scary Spot the Difference (Python),false,3,2,true,curriculum,design-0
326,scary-spot-the-difference,Scary Spot the Difference (Python),false,3,2,true,curriculum,manufacture-0
326,scary-spot-the-difference,Scary Spot the Difference (Python),false,3,2,true,interests,games
326,scary-spot-the-difference,Scary Spot the Difference (Python),false,3,2,true,site_areas,projects
326,scary-spot-the-difference,Scary Spot the Difference (Python),false,3,2,true,software,python
326,scary-spot-the-difference,Scary Spot the Difference (Python),false,3,2,true,technologies,python
327,scratch-olympics-hurdler,Scratch Olympics Hurdler,false,3,2,true,curriculum,community-0
327,scratch-olympics-hurdler,Scratch Olympics Hurdler,false,3,2,true,curriculum,programming-2
327,scratch-olympics-hurdler,Scratch Olympics Hurdler,false,3,2,true,curriculum,design-0
327,scratch-olympics-hurdler,Scratch Olympics Hurdler,false,3,2,true,curriculum,manufacture-0
327,scratch-olympics-hurdler,Scratch Olympics Hurdler,false,3,2,true,curriculum,phys-comp-0
327,scratch-olympics-hurdler,Scratch Olympics Hurdler,false,3,2,true,curriculum,2
327,scratch-olympics-hurdler,Scratch Olympics Hurdler,false,3,2,true,interests,games
327,scratch-olympics-hurdler,Scratch Olympics Hurdler,false,3,2,true,site_areas,projects
327,scratch-olympics-hurdler,Scratch Olympics Hurdler,false,3,2,true,software,scratch
327,scratch-olympics-hurdler,Scratch Olympics Hurdler,false,3,2,true,technologies,scratch
328,scratch-olympics-weightlifter,The Scratch Olympics Weightlifter,false,3,2,false,curriculum,manufacture-0
328,scratch-olympics-weightlifter,The Scratch Olympics Weightlifter,false,3,2,false,curriculum,design-1
328,scratch-olympics-weightlifter,The Scratch Olympics Weightlifter,false,3,2,false,curriculum,programming-1
328,scratch-olympics-weightlifter,The Scratch Olympics Weightlifter,false,3,2,false,curriculum,1
328,scratch-olympics-weightlifter,The Scratch Olympics Weightlifter,false,3,2,false,curriculum,phys-comp-0
328,scratch-olympics-weightlifter,The Scratch Olympics Weightlifter,false,3,2,false,curriculum,community-0
328,scratch-olympics-weightlifter,The Scratch Olympics Weightlifter,false,3,2,false,interests,games
328,scratch-olympics-weightlifter,The Scratch Olympics Weightlifter,false,3,2,false,site_areas,projects
328,scratch-olympics-weightlifter,The Scratch Olympics Weightlifter,false,3,2,false,software,scratch
328,scratch-olympics-weightlifter,The Scratch Olympics Weightlifter,false,3,2,false,technologies,scratch
329,secret-agent-chat,Secret Agent Chat,false,3,2,true,curriculum,programming-2
329,secret-agent-chat,Secret Agent Chat,false,3,2,true,curriculum,2
329,secret-agent-chat,Secret Agent Chat,false,3,2,true,curriculum,design-0
329,secret-agent-chat,Secret Agent Chat,false,3,2,true,curriculum,community-0
329,secret-agent-chat,Secret Agent Chat,false,3,2,true,curriculum,phys-comp-0
329,secret-agent-chat,Secret Agent Chat,false,3,2,true,curriculum,manufacture-0
329,secret-agent-chat,Secret Agent Chat,false,3,2,true,interests,cybersecurity-and-cryptography
329,secret-agent-chat,Secret Agent Chat,false,3,2,true,site_areas,projects
329,secret-agent-chat,Secret Agent Chat,false,3,2,true,software,python
329,secret-agent-chat,Secret Agent Chat,false,3,2,true,technologies,python
330,see-like-a-bat,See like a bat,false,3,2,true,curriculum,phys-comp-3
330,see-like-a-bat,See like a bat,false,3,2,true,curriculum,manufacture-0
330,see-like-a-bat,See like a bat,false,3,2,true,curriculum,design-0
330,see-like-a-bat,See like a bat,false,3,2,true,curriculum,community-0
330,see-like-a-bat,See like a bat,false,3,2,true,curriculum,programming-3
330,see-like-a-bat,See like a bat,false,3,2,true,curriculum,3
330,see-like-a-bat,See like a bat,false,3,2,true,hardware,electronic-components
330,see-like-a-bat,See like a bat,false,3,2,true,hardware,raspberry-pi
330,see-like-a-bat,See like a bat,false,3,2,true,interests,wearable-technology
330,see-like-a-bat,See like a bat,false,3,2,true,interests,animals
330,see-like-a-bat,See like a bat,false,3,2,true,site_areas,projects
330,see-like-a-bat,See like a bat,false,3,2,true,software,python
330,see-like-a-bat,See like a bat,false,3,2,true,technologies,raspberry-pi
330,see-like-a-bat,See like a bat,false,3,2,true,technologies,python
330,see-like-a-bat,See like a bat,false,3,2,true,technologies,electronic-components
331,sense-hat-data-logger,Sense HAT Data Logger,false,4,2,true,curriculum,phys-comp-1
331,sense-hat-data-logger,Sense HAT Data Logger,false,4,2,true,curriculum,design-0
331,sense-hat-data-logger,Sense HAT Data Logger,false,4,2,true,curriculum,programming-2
331,sense-hat-data-logger,Sense HAT Data Logger,false,4,2,true,curriculum,manufacture-0
331,sense-hat-data-logger,Sense HAT Data Logger,false,4,2,true,curriculum,community-0
331,sense-hat-data-logger,Sense HAT Data Logger,false,4,2,true,curriculum,2
331,sense-hat-data-logger,Sense HAT Data Logger,false,4,2,true,hardware,raspberry-pi
331,sense-hat-data-logger,Sense HAT Data Logger,false,4,2,true,hardware,sense-hat
331,sense-hat-data-logger,Sense HAT Data Logger,false,4,2,true,site_areas,projects
331,sense-hat-data-logger,Sense HAT Data Logger,false,4,2,true,software,python
331,sense-hat-data-logger,Sense HAT Data Logger,false,4,2,true,technologies,python
331,sense-hat-data-logger,Sense HAT Data Logger,false,4,2,true,technologies,raspberry-pi
331,sense-hat-data-logger,Sense HAT Data Logger,false,4,2,true,technologies,sense-hat
332,sense-hat-marble-maze,Sense HAT Marble Maze,false,4.0.1,2,true,curriculum,community-0
332,sense-hat-marble-maze,Sense HAT Marble Maze,false,4.0.1,2,true,curriculum,programming-3
332,sense-hat-marble-maze,Sense HAT Marble Maze,false,4.0.1,2,true,curriculum,3
332,sense-hat-marble-maze,Sense HAT Marble Maze,false,4.0.1,2,true,curriculum,phys-comp-1
332,sense-hat-marble-maze,Sense HAT Marble Maze,false,4.0.1,2,true,curriculum,manufacture-0
332,sense-hat-marble-maze,Sense HAT Marble Maze,false,4.0.1,2,true,curriculum,design-0
332,sense-hat-marble-maze,Sense HAT Marble Maze,false,4.0.1,2,true,hardware,electronic-components
332,sense-hat-marble-maze,Sense HAT Marble Maze,false,4.0.1,2,true,hardware,sense-hat
332,sense-hat-marble-maze,Sense HAT Marble Maze,false,4.0.1,2,true,site_areas,projects
332,sense-hat-marble-maze,Sense HAT Marble Maze,false,4.0.1,2,true,software,python
332,sense-hat-marble-maze,Sense HAT Marble Maze,false,4.0.1,2,true,technologies,electronic-components
332,sense-hat-marble-maze,Sense HAT Marble Maze,false,4.0.1,2,true,technologies,sense-hat
332,sense-hat-marble-maze,Sense HAT Marble Maze,false,4.0.1,2,true,technologies,python
333,sense-hat-minecraft-map,Sense HAT Minecraft Map,false,3,2,false,curriculum,phys-comp-1
333,sense-hat-minecraft-map,Sense HAT Minecraft Map,false,3,2,false,curriculum,design-0
333,sense-hat-minecraft-map,Sense HAT Minecraft Map,false,3,2,false,curriculum,3
333,sense-hat-minecraft-map,Sense HAT Minecraft Map,false,3,2,false,curriculum,programming-3
333,sense-hat-minecraft-map,Sense HAT Minecraft Map,false,3,2,false,curriculum,community-0
333,sense-hat-minecraft-map,Sense HAT Minecraft Map,false,3,2,false,curriculum,manufacture-0
333,sense-hat-minecraft-map,Sense HAT Minecraft Map,false,3,2,false,hardware,sense-hat
333,sense-hat-minecraft-map,Sense HAT Minecraft Map,false,3,2,false,hardware,raspberry-pi
333,sense-hat-minecraft-map,Sense HAT Minecraft Map,false,3,2,false,hardware,electronic-components
333,sense-hat-minecraft-map,Sense HAT Minecraft Map,false,3,2,false,interests,games
333,sense-hat-minecraft-map,Sense HAT Minecraft Map,false,3,2,false,site_areas,projects
333,sense-hat-minecraft-map,Sense HAT Minecraft Map,false,3,2,false,software,python
333,sense-hat-minecraft-map,Sense HAT Minecraft Map,false,3,2,false,technologies,sense-hat
333,sense-hat-minecraft-map,Sense HAT Minecraft Map,false,3,2,false,technologies,electronic-components
333,sense-hat-minecraft-map,Sense HAT Minecraft Map,false,3,2,false,technologies,python
333,sense-hat-minecraft-map,Sense HAT Minecraft Map,false,3,2,false,technologies,raspberry-pi
334,sense-hat-pong,Sense HAT Pong,false,4,2,true,curriculum,design-0
334,sense-hat-pong,Sense HAT Pong,false,4,2,true,curriculum,programming-3
334,sense-hat-pong,Sense HAT Pong,false,4,2,true,curriculum,phys-comp-1
334,sense-hat-pong,Sense HAT Pong,false,4,2,true,curriculum,3
334,sense-hat-pong,Sense HAT Pong,false,4,2,true,curriculum,community-0
334,sense-hat-pong,Sense HAT Pong,false,4,2,true,curriculum,manufacture-0
334,sense-hat-pong,Sense HAT Pong,false,4,2,true,hardware,sense-hat
334,sense-hat-pong,Sense HAT Pong,false,4,2,true,interests,games
334,sense-hat-pong,Sense HAT Pong,false,4,2,true,site_areas,projects
334,sense-hat-pong,Sense HAT Pong,false,4,2,true,software,python
334,sense-hat-pong,Sense HAT Pong,false,4,2,true,technologies,sense-hat
334,sense-hat-pong,Sense HAT Pong,false,4,2,true,technologies,python
335,sense-hat-puzzle-box,Sense HAT Puzzle Box,false,4,3,false,curriculum,programming-3
335,sense-hat-puzzle-box,Sense HAT Puzzle Box,false,4,3,false,curriculum,3
335,sense-hat-puzzle-box,Sense HAT Puzzle Box,false,4,3,false,curriculum,phys-comp-2
335,sense-hat-puzzle-box,Sense HAT Puzzle Box,false,4,3,false,curriculum,design-0
335,sense-hat-puzzle-box,Sense HAT Puzzle Box,false,4,3,false,curriculum,community-0
335,sense-hat-puzzle-box,Sense HAT Puzzle Box,false,4,3,false,curriculum,manufacture-0
335,sense-hat-puzzle-box,Sense HAT Puzzle Box,false,4,3,false,hardware,raspberry-pi
335,sense-hat-puzzle-box,Sense HAT Puzzle Box,false,4,3,false,hardware,electronic-components
335,sense-hat-puzzle-box,Sense HAT Puzzle Box,false,4,3,false,hardware,sense-hat
335,sense-hat-puzzle-box,Sense HAT Puzzle Box,false,4,3,false,interests,games
335,sense-hat-puzzle-box,Sense HAT Puzzle Box,false,4,3,false,site_areas,projects
335,sense-hat-puzzle-box,Sense HAT Puzzle Box,false,4,3,false,software,python
335,sense-hat-puzzle-box,Sense HAT Puzzle Box,false,4,3,false,technologies,sense-hat
335,sense-hat-puzzle-box,Sense HAT Puzzle Box,false,4,3,false,technologies,raspberry-pi
335,sense-hat-puzzle-box,Sense HAT Puzzle Box,false,4,3,false,technologies,electronic-components
335,sense-hat-puzzle-box,Sense HAT Puzzle Box,false,4,3,false,technologies,python
336,sense-hat-random-sparkles,Sense HAT Random Sparkles,false,4,2,true,curriculum,2
336,sense-hat-random-sparkles,Sense HAT Random Sparkles,false,4,2,true,curriculum,community-0
336,sense-hat-random-sparkles,Sense HAT Random Sparkles,false,4,2,true,curriculum,design-0
336,sense-hat-random-sparkles,Sense HAT Random Sparkles,false,4,2,true,curriculum,manufacture-0
336,sense-hat-random-sparkles,Sense HAT Random Sparkles,false,4,2,true,curriculum,phys-comp-1
336,sense-hat-random-sparkles,Sense HAT Random Sparkles,false,4,2,true,curriculum,programming-2
336,sense-hat-random-sparkles,Sense HAT Random Sparkles,false,4,2,true,hardware,raspberry-pi
336,sense-hat-random-sparkles,Sense HAT Random Sparkles,false,4,2,true,hardware,sense-hat
336,sense-hat-random-sparkles,Sense HAT Random Sparkles,false,4,2,true,interests,art
336,sense-hat-random-sparkles,Sense HAT Random Sparkles,false,4,2,true,site_areas,projects
336,sense-hat-random-sparkles,Sense HAT Random Sparkles,false,4,2,true,software,python
336,sense-hat-random-sparkles,Sense HAT Random Sparkles,false,4,2,true,technologies,sense-hat
336,sense-hat-random-sparkles,Sense HAT Random Sparkles,false,4,2,true,technologies,python
336,sense-hat-random-sparkles,Sense HAT Random Sparkles,false,4,2,true,technologies,electronic-components
337,shakespearean-insult-generator,Shakespearean insult generator,false,3,2,true,curriculum,design-0
337,shakespearean-insult-generator,Shakespearean insult generator,false,3,2,true,curriculum,phys-comp-0
337,shakespearean-insult-generator,Shakespearean insult generator,false,3,2,true,curriculum,3
337,shakespearean-insult-generator,Shakespearean insult generator,false,3,2,true,curriculum,programming-3
337,shakespearean-insult-generator,Shakespearean insult generator,false,3,2,true,curriculum,community-0
337,shakespearean-insult-generator,Shakespearean insult generator,false,3,2,true,curriculum,manufacture-0
337,shakespearean-insult-generator,Shakespearean insult generator,false,3,2,true,interests,literature
337,shakespearean-insult-generator,Shakespearean insult generator,false,3,2,true,site_areas,projects
337,shakespearean-insult-generator,Shakespearean insult generator,false,3,2,true,software,python
337,shakespearean-insult-generator,Shakespearean insult generator,false,3,2,true,technologies,python
339,spinning-flower-wheel,Spinning Flower Wheel,false,3,2,true,curriculum,community-0
339,spinning-flower-wheel,Spinning Flower Wheel,false,3,2,true,curriculum,programming-2
339,spinning-flower-wheel,Spinning Flower Wheel,false,3,2,true,curriculum,2
339,spinning-flower-wheel,Spinning Flower Wheel,false,3,2,true,curriculum,phys-comp-1
339,spinning-flower-wheel,Spinning Flower Wheel,false,3,2,true,curriculum,manufacture-1
339,spinning-flower-wheel,Spinning Flower Wheel,false,3,2,true,curriculum,design-0
339,spinning-flower-wheel,Spinning Flower Wheel,false,3,2,true,hardware,raspberry-pi
339,spinning-flower-wheel,Spinning Flower Wheel,false,3,2,true,hardware,electronic-components
339,spinning-flower-wheel,Spinning Flower Wheel,false,3,2,true,interests,art
339,spinning-flower-wheel,Spinning Flower Wheel,false,3,2,true,site_areas,projects
339,spinning-flower-wheel,Spinning Flower Wheel,false,3,2,true,software,python
339,spinning-flower-wheel,Spinning Flower Wheel,false,3,2,true,technologies,python
339,spinning-flower-wheel,Spinning Flower Wheel,false,3,2,true,technologies,raspberry-pi
339,spinning-flower-wheel,Spinning Flower Wheel,false,3,2,true,technologies,electronic-components
340,storytime,Storytime,false,3,1,true,curriculum,community-0
340,storytime,Storytime,false,3,1,true,curriculum,phys-comp-0
340,storytime,Storytime,false,3,1,true,curriculum,manufacture-0
340,storytime,Storytime,false,3,1,true,curriculum,design-0
340,storytime,Storytime,false,3,1,true,curriculum,2
340,storytime,Storytime,false,3,1,true,curriculum,programming-2
340,storytime,Storytime,false,3,1,true,site_areas,projects
340,storytime,Storytime,false,3,1,true,software,python
340,storytime,Storytime,false,3,1,true,technologies,electronic-components
340,storytime,Storytime,false,3,1,true,technologies,raspberry-pi
340,storytime,Storytime,false,3,1,true,technologies,python
341,sweet-shop-reaction-game,Sweet Shop Reaction Game,false,,2,false,curriculum,phys-comp-1
341,sweet-shop-reaction-game,Sweet Shop Reaction Game,false,,2,false,curriculum,community-0
341,sweet-shop-reaction-game,Sweet Shop Reaction Game,false,,2,false,curriculum,manufacture-0
341,sweet-shop-reaction-game,Sweet Shop Reaction Game,false,,2,false,curriculum,programming-1
341,sweet-shop-reaction-game,Sweet Shop Reaction Game,false,,2,false,curriculum,design-1
341,sweet-shop-reaction-game,Sweet Shop Reaction Game,false,,2,false,technologies,python
342,talk-like-a-pirate,Talk like a Pirate,false,3,2,true,curriculum,manufacture-0
342,talk-like-a-pirate,Talk like a Pirate,false,3,2,true,curriculum,programming-1
342,talk-like-a-pirate,Talk like a Pirate,false,3,2,true,curriculum,1
342,talk-like-a-pirate,Talk like a Pirate,false,3,2,true,curriculum,phys-comp-0
342,talk-like-a-pirate,Talk like a Pirate,false,3,2,true,curriculum,community-0
342,talk-like-a-pirate,Talk like a Pirate,false,3,2,true,curriculum,design-0
342,talk-like-a-pirate,Talk like a Pirate,false,3,2,true,site_areas,projects
342,talk-like-a-pirate,Talk like a Pirate,false,3,2,true,software,html-css-javascript
342,talk-like-a-pirate,Talk like a Pirate,false,3,2,true,technologies,html-css-javascript
343,temperature-log,Temperature Log,false,3,2,true,curriculum,community-0
343,temperature-log,Temperature Log,false,3,2,true,curriculum,design-0
343,temperature-log,Temperature Log,false,3,2,true,curriculum,manufacture-0
343,temperature-log,Temperature Log,false,3,2,true,curriculum,programming-3
343,temperature-log,Temperature Log,false,3,2,true,curriculum,3
343,temperature-log,Temperature Log,false,3,2,true,curriculum,phys-comp-1
343,temperature-log,Temperature Log,false,3,2,true,hardware,raspberry-pi
343,temperature-log,Temperature Log,false,3,2,true,hardware,electronic-components
343,temperature-log,Temperature Log,false,3,2,true,site_areas,projects
343,temperature-log,Temperature Log,false,3,2,true,software,python
343,temperature-log,Temperature Log,false,3,2,true,technologies,python
343,temperature-log,Temperature Log,false,3,2,true,technologies,electronic-components
343,temperature-log,Temperature Log,false,3,2,true,technologies,raspberry-pi
344,the-all-seeing-pi,The All-Seeing Pi,false,3.0.1,2,true,curriculum,manufacture-4
344,the-all-seeing-pi,The All-Seeing Pi,false,3.0.1,2,true,curriculum,community-1
344,the-all-seeing-pi,The All-Seeing Pi,false,3.0.1,2,true,curriculum,programming-4
344,the-all-seeing-pi,The All-Seeing Pi,false,3.0.1,2,true,curriculum,4
344,the-all-seeing-pi,The All-Seeing Pi,false,3.0.1,2,true,curriculum,design-4
344,the-all-seeing-pi,The All-Seeing Pi,false,3.0.1,2,true,curriculum,phys-comp-4
344,the-all-seeing-pi,The All-Seeing Pi,false,3.0.1,2,true,hardware,electronic-components
344,the-all-seeing-pi,The All-Seeing Pi,false,3.0.1,2,true,hardware,raspberry-pi
344,the-all-seeing-pi,The All-Seeing Pi,false,3.0.1,2,true,interests,photography
344,the-all-seeing-pi,The All-Seeing Pi,false,3.0.1,2,true,interests,big-project
344,the-all-seeing-pi,The All-Seeing Pi,false,3.0.1,2,true,site_areas,projects
344,the-all-seeing-pi,The All-Seeing Pi,false,3.0.1,2,true,software,python
344,the-all-seeing-pi,The All-Seeing Pi,false,3.0.1,2,true,technologies,python
344,the-all-seeing-pi,The All-Seeing Pi,false,3.0.1,2,true,technologies,raspberry-pi
344,the-all-seeing-pi,The All-Seeing Pi,false,3.0.1,2,true,technologies,electronic-components
345,the-big-minecraft-piano,The big Minecraft piano,false,3,2,true,curriculum,design-1
345,the-big-minecraft-piano,The big Minecraft piano,false,3,2,true,curriculum,manufacture-0
345,the-big-minecraft-piano,The big Minecraft piano,false,3,2,true,curriculum,community-0
345,the-big-minecraft-piano,The big Minecraft piano,false,3,2,true,curriculum,2
345,the-big-minecraft-piano,The big Minecraft piano,false,3,2,true,curriculum,phys-comp-0
345,the-big-minecraft-piano,The big Minecraft piano,false,3,2,true,curriculum,programming-2
345,the-big-minecraft-piano,The big Minecraft piano,false,3,2,true,hardware,raspberry-pi
345,the-big-minecraft-piano,The big Minecraft piano,false,3,2,true,interests,music
345,the-big-minecraft-piano,The big Minecraft piano,false,3,2,true,interests,games
345,the-big-minecraft-piano,The big Minecraft piano,false,3,2,true,site_areas,projects
345,the-big-minecraft-piano,The big Minecraft piano,false,3,2,true,software,sonic-pi
345,the-big-minecraft-piano,The big Minecraft piano,false,3,2,true,software,python
345,the-big-minecraft-piano,The big Minecraft piano,false,3,2,true,technologies,python
345,the-big-minecraft-piano,The big Minecraft piano,false,3,2,true,technologies,sonic-pi
345,the-big-minecraft-piano,The big Minecraft piano,false,3,2,true,technologies,raspberry-pi
346,timelapse-setup,Time-lapse animations with a Raspberry Pi,false,3,2,true,curriculum,programming-2
346,timelapse-setup,Time-lapse animations with a Raspberry Pi,false,3,2,true,curriculum,manufacture-0
346,timelapse-setup,Time-lapse animations with a Raspberry Pi,false,3,2,true,curriculum,design-0
346,timelapse-setup,Time-lapse animations with a Raspberry Pi,false,3,2,true,curriculum,2
346,timelapse-setup,Time-lapse animations with a Raspberry Pi,false,3,2,true,curriculum,community-0
346,timelapse-setup,Time-lapse animations with a Raspberry Pi,false,3,2,true,curriculum,phys-comp-1
346,timelapse-setup,Time-lapse animations with a Raspberry Pi,false,3,2,true,hardware,electronic-components
346,timelapse-setup,Time-lapse animations with a Raspberry Pi,false,3,2,true,hardware,raspberry-pi
346,timelapse-setup,Time-lapse animations with a Raspberry Pi,false,3,2,true,interests,photography
346,timelapse-setup,Time-lapse animations with a Raspberry Pi,false,3,2,true,site_areas,projects
346,timelapse-setup,Time-lapse animations with a Raspberry Pi,false,3,2,true,software,python
346,timelapse-setup,Time-lapse animations with a Raspberry Pi,false,3,2,true,technologies,electronic-components
346,timelapse-setup,Time-lapse animations with a Raspberry Pi,false,3,2,true,technologies,python
346,timelapse-setup,Time-lapse animations with a Raspberry Pi,false,3,2,true,technologies,pi-camera
346,timelapse-setup,Time-lapse animations with a Raspberry Pi,false,3,2,true,technologies,raspberry-pi
347,turtle-snowflakes,Turtle Snowflakes,false,4,1,true,curriculum,2
347,turtle-snowflakes,Turtle Snowflakes,false,4,1,true,curriculum,phys-comp-0
347,turtle-snowflakes,Turtle Snowflakes,false,4,1,true,curriculum,manufacture-0
347,turtle-snowflakes,Turtle Snowflakes,false,4,1,true,curriculum,community-0
347,turtle-snowflakes,Turtle Snowflakes,false,4,1,true,curriculum,programming-2
347,turtle-snowflakes,Turtle Snowflakes,false,4,1,true,curriculum,design-0
347,turtle-snowflakes,Turtle Snowflakes,false,4,1,true,interests,art
347,turtle-snowflakes,Turtle Snowflakes,false,4,1,true,site_areas,projects
347,turtle-snowflakes,Turtle Snowflakes,false,4,1,true,software,python
347,turtle-snowflakes,Turtle Snowflakes,false,4,1,true,technologies,python
348,turtley-amazing,Turtley Amazing,false,3,2,true,curriculum,programming-2
348,turtley-amazing,Turtley Amazing,false,3,2,true,curriculum,community-0
348,turtley-amazing,Turtley Amazing,false,3,2,true,curriculum,design-0
348,turtley-amazing,Turtley Amazing,false,3,2,true,curriculum,manufacture-0
348,turtley-amazing,Turtley Amazing,false,3,2,true,curriculum,phys-comp-0
348,turtley-amazing,Turtley Amazing,false,3,2,true,curriculum,2
348,turtley-amazing,Turtley Amazing,false,3,2,true,interests,art
348,turtley-amazing,Turtley Amazing,false,3,2,true,site_areas,projects
348,turtley-amazing,Turtley Amazing,false,3,2,true,software,python
348,turtley-amazing,Turtley Amazing,false,3,2,true,technologies,python
350,ultrasonic-theremin,Ultrasonic theremin,false,3,2,true,curriculum,community-0
350,ultrasonic-theremin,Ultrasonic theremin,false,3,2,true,curriculum,manufacture-0
350,ultrasonic-theremin,Ultrasonic theremin,false,3,2,true,curriculum,design-0
350,ultrasonic-theremin,Ultrasonic theremin,false,3,2,true,curriculum,phys-comp-3
350,ultrasonic-theremin,Ultrasonic theremin,false,3,2,true,curriculum,3
350,ultrasonic-theremin,Ultrasonic theremin,false,3,2,true,curriculum,programming-2
350,ultrasonic-theremin,Ultrasonic theremin,false,3,2,true,hardware,electronic-components
350,ultrasonic-theremin,Ultrasonic theremin,false,3,2,true,hardware,raspberry-pi
350,ultrasonic-theremin,Ultrasonic theremin,false,3,2,true,interests,music
350,ultrasonic-theremin,Ultrasonic theremin,false,3,2,true,site_areas,projects
350,ultrasonic-theremin,Ultrasonic theremin,false,3,2,true,software,sonic-pi
350,ultrasonic-theremin,Ultrasonic theremin,false,3,2,true,software,python
350,ultrasonic-theremin,Ultrasonic theremin,false,3,2,true,technologies,sonic-pi
350,ultrasonic-theremin,Ultrasonic theremin,false,3,2,true,technologies,python
350,ultrasonic-theremin,Ultrasonic theremin,false,3,2,true,technologies,electronic-components
350,ultrasonic-theremin,Ultrasonic theremin,false,3,2,true,technologies,raspberry-pi
351,using-scratch2,Using Scratch 2.0 on the Raspberry Pi,true,,1,false,curriculum,manufacture-0
351,using-scratch2,Using Scratch 2.0 on the Raspberry Pi,true,,1,false,curriculum,phys-comp-0
351,using-scratch2,Using Scratch 2.0 on the Raspberry Pi,true,,1,false,curriculum,community-0
